"";"X";"speciesKey";"scientificName";"matchType";"Orig_name";"nRecords"
"1325";1325;4539270;"Lepidocyrtus weidneri Hüther, 1971";"EXACT";"Lepidocyrtus weidneri Hüther, 1971";12
"1326";1326;2122096;"Neanura giselae Gisin, 1950";"EXACT";"Neanura giselae Gisin, 1950";40
"1327";1327;2122079;"Neanura muscorum (Templeton, 1835)";"EXACT";"Neanura muscorum (Templeton, 1835)";3367
"1328";1328;2122077;"Neanura setosa Canby, 1926";"EXACT";"Neanura setosa Canby, 1926";2
"1329";1329;2122158;"Neelus minutus (Folsom, 1901)";"EXACT";"Neelus minutus (Folsom, 1901)";381
"1330";1330;5167021;"Onychiurus encarpatus Denis, 1931";"EXACT";"Onychiurus encarpatus Denis, 1931";58
"1331";1331;5166993;"Onychiurus folsomi (Schaeffer, 1900)";"EXACT";"Onychiurus folsomi (Schaeffer, 1900)";169
"1332";1332;5167001;"Onychiurus pseudofimetarius Folsom, 1917";"EXACT";"Onychiurus pseudofimetarius Folsom, 1917";2
"1333";1333;4539682;"Orchesella quinquefasciata (Bourlet, 1842)";"EXACT";"Orchesella quinquefasciata (Bourlet, 1842)";78
"1334";1334;2120959;"Orchesellides sinensis (Denis, 1929)";"EXACT";"Orchesellides sinensis (Denis, 1929)";2
"1335";1335;5167147;"Oudemansia esakii (Kinoshita, 1932)";"EXACT";"Oudemansia esakii (Kinoshita, 1932)";5
"1336";1336;2121651;"Paraxenylla affiniformis (Stach, 1930)";"EXACT";"Paraxenylla affiniformis (Stach, 1930)";123
"1337";1337;4538730;"Pogonognathellus flavescens (Tullberg, 1871)";"EXACT";"Pogonognathellus flavescens (Tullberg, 1871)";2060
"1338";1338;2120563;"Prabhergia nayarii Salmon, 1965";"EXACT";"Prabhergia nayarii Salmon, 1965";0
"1339";1339;2120313;"Proisotoma minuta (Tullberg, 1871)";"EXACT";"Proisotoma minuta (Tullberg, 1871)";1219
"1340";1340;2120936;"Pseudosinella octopunctata Boerner, 1901";"EXACT";"Pseudosinella octopunctata Boerner, 1901";547
"1341";1341;9105245;"Ptenothrix dubia Fitch";"EXACT";"Ptenothrix dubia Fitch";1
"1342";1342;2121030;"Salina celebensis (Schaeffer, 1898)";"EXACT";"Salina celebensis (Schaeffer, 1898)";1
"1343";1343;8095145;"Salina maculata Folsom, 1932";"EXACT";"Salina maculata Folsom, 1932";0
"1344";1344;2121002;"Seira taeniata (Handschin, 1935)";"EXACT";"Seira taeniata (Handschin, 1935)";0
"1345";1345;2120988;"Seira terrestris (Folsom, 1932)";"EXACT";"Seira terrestris (Folsom, 1932)";6
"1346";1346;2120716;"Sinella caeca (Schott, 1896)";"EXACT";"Sinella caeca (Schott, 1896)";173
"1347";1347;2120734;"Sinella curviseta Brook, 1882";"EXACT";"Sinella curviseta Brook, 1882";72
"1348";1348;9023149;"Sinella tenebricosa Pack";"EXACT";"Sinella tenebricosa Pack";1
"1349";1349;2120593;"Sminthurides biniserratus (Salmon, 1951)";"EXACT";"Sminthurides biniserratus (Salmon, 1951)";0
"1350";1350;2120585;"Sminthurides pumilus (Krausbauer, 1898)";"EXACT";"Sminthurides pumilus (Krausbauer, 1898)";4279
"1351";1351;2122214;"Sminthurinus elegans (Fitch, 1862)";"EXACT";"Sminthurinus elegans (Fitch, 1862)";1128
"1352";1352;2122203;"Sminthurinus quadrimaculatus (Ryder, 1879)";"EXACT";"Sminthurinus quadrimaculatus (Ryder, 1879)";586
"1353";1353;4537152;"Sminthurinus trinotatus Axelson, 1905";"EXACT";"Sminthurinus trinotatus Axelson, 1905";90
"1354";1354;5167064;"Sminthurus viridis (Linnaeus, 1758)";"EXACT";"Sminthurus viridis (Linnaeus, 1758)";1564
"1355";1355;2120695;"Sphyrotheca multifasciatus (Reuter, 1881)";"EXACT";"Sphyrotheca multifasciatus (Reuter, 1881)";19
"1356";1356;2121949;"Stachia minuta Folsom, 1932";"EXACT";"Stachia minuta Folsom, 1932";1
"1357";1357;2121891;"Tomocerus minor (Lubbock, 1862)";"EXACT";"Tomocerus minor (Lubbock, 1862)";2310
"1358";1358;5167034;"Tullbergia krausbaueri (Borner, 1901)";"EXACT";"Tullbergia krausbaueri (Borner, 1901)";1939
"1359";1359;5167043;"Tullbergia macrochaeta (Rusek, 1976)";"EXACT";"Tullbergia macrochaeta (Rusek, 1976)";4014
"1360";1360;5167038;"Tullbergia ruseki Christiansen & Bellinger, 1980";"EXACT";"Tullbergia ruseki Christiansen & Bellinger, 1980";2
"1361";1361;5167027;"Tullbergia silvicola Folsom, 1932";"EXACT";"Tullbergia silvicola Folsom, 1932";2
"1362";1362;5167040;"Tullbergia yosii (Rusek, 1967)";"EXACT";"Tullbergia yosii (Rusek, 1967)";802
"1363";1363;2120840;"Willowsia jacobsoni (Borner, 1913)";"EXACT";"Willowsia jacobsoni (Borner, 1913)";28
"1364";1364;2121112;"Xenylla alba Folsom, 1932";"EXACT";"Xenylla alba Folsom, 1932";0
"1365";1365;2121210;"Xenylla welchi Folsom, 1916";"EXACT";"Xenylla welchi Folsom, 1916";547
"1366";1366;2121197;"Xenylla yucatana Mills, 1938";"EXACT";"Xenylla yucatana Mills, 1938";87
"1367";1367;2119537;"Campodea fragilis Meinert, 1865";"EXACT";"Campodea fragilis Meinert, 1865";67
"1368";1368;2119500;"Campodea lubbocki Silvestri, 1912";"EXACT";"Campodea lubbocki Silvestri, 1912";20
"1369";1369;4536759;"Campodea quilisi Silvestri, 1932";"EXACT";"Campodea quilisi Silvestri, 1932";422
"1370";1370;2119536;"Campodea rhopalota Denis, 1930";"EXACT";"Campodea rhopalota Denis, 1930";0
"1371";1371;4536509;"Dipljapyx humberti (Grassi, 1885)";"EXACT";"Dipljapyx humberti (Grassi, 1885)";2
"1372";1372;2119606;"Indjapyx sharpi (Silvestri, 1904)";"EXACT";"Indjapyx sharpi (Silvestri, 1904)";0
"1373";1373;2119543;"Lepidocampa weberi Oudemans, 1890";"EXACT";"Lepidocampa weberi Oudemans, 1890";11
"1374";1374;2119566;"Litocampa perkinsi (Silvestri, 1934)";"EXACT";"Litocampa perkinsi (Silvestri, 1934)";0
"1375";1375;2119597;"Parajapyx isabellae (Grassi, 1886)";"EXACT";"Parajapyx isabellae (Grassi, 1886)";39
"1376";1376;2118930;"Berberentulus berberus (Condé, 1948)";"EXACT";"Berberentulus berberus (Condé, 1948)";0
"1377";1377;2118901;"Gracilentulus atlantidis Szeptycki, 1993";"EXACT";"Gracilentulus atlantidis Szeptycki, 1993";0
"1378";1378;2118909;"Gracilentulus fjellbergi Szeptycki, 1993";"EXACT";"Gracilentulus fjellbergi Szeptycki, 1993";1
"1379";1379;2119037;"Proturentomon discretum Condé, 1961";"EXACT";"Proturentomon discretum Condé, 1961";2
"1380";1380;4333235;"Acartia centrura Giesbrecht, 1889";"EXACT";"Acartia centrura Giesbrecht, 1889";3
"1381";1381;2114445;"Acartia clausi Giesbrecht, 1889";"EXACT";"Acartia clausi Giesbrecht, 1889";2049
"1382";1382;4333206;"Acartia fossae Gurney, 1927";"EXACT";"Acartia fossae Gurney, 1927";185
"1383";1383;4333253;"Acartia margalefi Alcaraz, 1976";"EXACT";"Acartia margalefi Alcaraz, 1976";12
"1384";1384;4333247;"Acartia omorii Bradford, 1976";"EXACT";"Acartia omorii Bradford, 1976";832
"1385";1385;2114442;"Acartia spinicauda Giesbrecht, 1889";"EXACT";"Acartia spinicauda Giesbrecht, 1889";20
"1386";1386;2114446;"Acartia tonsa Dana, 1849";"EXACT";"Acartia tonsa Dana, 1849";2415
"1387";1387;2114423;"Acartiella sinensis Shen & Lee, 1963";"EXACT";"Acartiella sinensis Shen & Lee, 1963";5
"1388";1388;2114252;"Acrocalanus gibber Giesbrecht, 1888";"EXACT";"Acrocalanus gibber Giesbrecht, 1888";1367
"1389";1389;2114793;"Arietellus pavoninus Sars G.O., 1905";"EXACT";"Arietellus pavoninus Sars G.O., 1905";3
"1390";1390;2114738;"Boeckella triarticulata (Thomson G.M., 1883)";"EXACT";"Boeckella triarticulata (Thomson G.M., 1883)";129
"1391";1391;4331916;"Calanipeda aquaedulcis Krichagin, 1873";"EXACT";"Calanipeda aquaedulcis Krichagin, 1873";27
"1392";1392;4334330;"Calanopia biloba Bowman, 1957";"EXACT";"Calanopia biloba Bowman, 1957";5
"1393";1393;2114201;"Calanopia elliptica (Dana, 1849)";"EXACT";"Calanopia elliptica (Dana, 1849)";851
"1394";1394;4334328;"Calanopia media Gurney, 1927";"EXACT";"Calanopia media Gurney, 1927";2
"1395";1395;4334322;"Calanopia minor Scott A., 1902";"EXACT";"Calanopia minor Scott A., 1902";176
"1396";1396;5720028;"Calanus euxinus Hulsemann, 1991";"EXACT";"Calanus euxinus Hulsemann, 1991";1
"1397";1397;2114223;"Calocalanus pavo (Dana, 1852)";"EXACT";"Calocalanus pavo (Dana, 1852)";1113
"1398";1398;2114225;"Calocalanus pavoninus Farran, 1936";"EXACT";"Calocalanus pavoninus Farran, 1936";38
"1399";1399;2114230;"Calocalanus plumulosus (Claus, 1863)";"EXACT";"Calocalanus plumulosus (Claus, 1863)";608
"1400";1400;2114236;"Calocalanus tenuis Farran, 1926";"EXACT";"Calocalanus tenuis Farran, 1926";163
"1401";1401;2114732;"Centropages abdominalis Sato, 1913";"EXACT";"Centropages abdominalis Sato, 1913";1187
"1402";1402;2114733;"Centropages furcatus (Dana, 1849)";"EXACT";"Centropages furcatus (Dana, 1849)";2012
"1403";1403;2114928;"Clausocalanus arcuicornis (Dana, 1849)";"EXACT";"Clausocalanus arcuicornis (Dana, 1849)";2253
"1404";1404;2114911;"Ctenocalanus vanus Giesbrecht, 1888";"EXACT";"Ctenocalanus vanus Giesbrecht, 1888";2575
"1405";1405;2114345;"Euchaeta concinna Dana, 1849";"EXACT";"Euchaeta concinna Dana, 1849";276
"1406";1406;5166383;"Eudiaptomus gracilis (Sars G.O., 1863)";"EXACT";"Eudiaptomus gracilis (Sars G.O., 1863)";2251
"1407";1407;5719901;"Eudiaptomus graciloides (Lilljeborg, 1888)";"EXACT";"Eudiaptomus graciloides (Lilljeborg, 1888)";983
"1408";1408;2114319;"Eurytemora affinis (Poppe, 1880)";"EXACT";"Eurytemora affinis (Poppe, 1880)";1432
"1409";1409;2114326;"Eurytemora americana Williams, 1906";"EXACT";"Eurytemora americana Williams, 1906";117
"1410";1410;6467132;"Eurytemora carolleeae Alekseev & Souissi, 2011";"EXACT";"Eurytemora carolleeae Alekseev & Souissi, 2011";61
"1411";1411;2114320;"Eurytemora pacifica Sato, 1913";"EXACT";"Eurytemora pacifica Sato, 1913";232
"1412";1412;2114317;"Eurytemora velox (Lilljeborg, 1853)";"EXACT";"Eurytemora velox (Lilljeborg, 1853)";206
"1413";1413;2114332;"Heterocope appendiculata Sars G.O., 1863";"EXACT";"Heterocope appendiculata Sars G.O., 1863";5958
"1414";1414;4333107;"Heterocope borealis (Fischer, 1851)";"EXACT";"Heterocope borealis (Fischer, 1851)";76
"1415";1415;4333104;"Heterocope caspia Sars G.O., 1897";"EXACT";"Heterocope caspia Sars G.O., 1897";3
"1416";1416;5166368;"Labidocera madurae Scott A., 1909";"EXACT";"Labidocera madurae Scott A., 1909";8
"1417";1417;5166370;"Labidocera pavo Giesbrecht, 1889";"EXACT";"Labidocera pavo Giesbrecht, 1889";32
"1418";1418;5166440;"Mecynocera clausi Thompson I.C., 1888";"EXACT";"Mecynocera clausi Thompson I.C., 1888";4029
"1419";1419;2114953;"Mesocalanus tenuicornis (Dana, 1849)";"EXACT";"Mesocalanus tenuicornis (Dana, 1849)";2674
"1420";1420;4334937;"Metacalanus acutioperculum Ohtsuka, 1984";"EXACT";"Metacalanus acutioperculum Ohtsuka, 1984";2
"1421";1421;2114962;"Neocalanus gracilis (Dana, 1852)";"EXACT";"Neocalanus gracilis (Dana, 1852)";7449
"1422";1422;2114244;"Paracalanus aculeatus Giesbrecht, 1888";"EXACT";"Paracalanus aculeatus Giesbrecht, 1888";2411
"1423";1423;2114243;"Paracalanus nanus Sars G.O., 1925";"EXACT";"Paracalanus nanus Sars G.O., 1925";111
"1424";1424;4333281;"Paracartia grani Sars G.O., 1904";"EXACT";"Paracartia grani Sars G.O., 1904";19
"1425";1425;2114232;"Parvocalanus crassirostris (Dahl F., 1894)";"EXACT";"Parvocalanus crassirostris (Dahl F., 1894)";1370
"1426";1426;4333315;"Parvocalanus elegans Andronov, 1972";"EXACT";"Parvocalanus elegans Andronov, 1972";435
"1427";1427;4333313;"Parvocalanus latus Andronov, 1972";"EXACT";"Parvocalanus latus Andronov, 1972";311
"1428";1428;2115476;"Phaenna spinifera Claus, 1863";"EXACT";"Phaenna spinifera Claus, 1863";145
"1429";1429;2114214;"Pontella mediterranea (Claus, 1863)";"EXACT";"Pontella mediterranea (Claus, 1863)";8
"1430";1430;2114770;"Pseudodiaptomus forbesi (Poppe & Richard, 1890)";"EXACT";"Pseudodiaptomus forbesi (Poppe & Richard, 1890)";82
"1431";1431;2114764;"Pseudodiaptomus inopinus Burckhardt, 1913";"EXACT";"Pseudodiaptomus inopinus Burckhardt, 1913";88
"1432";1432;2114769;"Pseudodiaptomus marinus Sato, 1913";"EXACT";"Pseudodiaptomus marinus Sato, 1913";316
"1433";1433;4331816;"Pseudodiaptomus trihamatus Wright S., 1937";"EXACT";"Pseudodiaptomus trihamatus Wright S., 1937";8
"1434";1434;4331540;"Sinocalanus doerrii (Brehm, 1909)";"EXACT";"Sinocalanus doerrii (Brehm, 1909)";27
"1435";1435;2114456;"Skistodiaptomus pallidus (Herrick, 1879)";"EXACT";"Skistodiaptomus pallidus (Herrick, 1879)";135
"1436";1436;2114888;"Spinocalanus terranovae Damkaer, 1975";"EXACT";"Spinocalanus terranovae Damkaer, 1975";7
"1437";1437;4333653;"Stephos cryptospinosus Zagami, Campolmi & Costanzo, 2000";"EXACT";"Stephos cryptospinosus Zagami, Campolmi & Costanzo, 2000";1
"1438";1438;2115601;"Stephos pacificus Ohtsuka & Hiromi, 1987";"EXACT";"Stephos pacificus Ohtsuka & Hiromi, 1987";0
"1439";1439;2115565;"Subeucalanus crassus (Giesbrecht, 1888)";"EXACT";"Subeucalanus crassus (Giesbrecht, 1888)";1761
"1440";1440;2115567;"Subeucalanus subcrassus (Giesbrecht, 1888)";"EXACT";"Subeucalanus subcrassus (Giesbrecht, 1888)";794
"1441";1441;5166377;"Temora turbinata (Dana, 1849)";"EXACT";"Temora turbinata (Dana, 1849)";6216
"1442";1442;2115559;"Tortanus dextrilobatus Chen & Zhang, 1965";"EXACT";"Tortanus dextrilobatus Chen & Zhang, 1965";66
"1443";1443;2110920;"Canuellina insignis Gurney, 1927";"EXACT";"Canuellina insignis Gurney, 1927";4
"1444";1444;2110914;"Scottolana longipes (Thompson I.C. & Scott A., 1903)";"EXACT";"Scottolana longipes (Thompson I.C. & Scott A., 1903)";2
"1445";1445;5718569;"Agetus flaccus (Giesbrecht, 1891)";"EXACT";"Agetus flaccus (Giesbrecht, 1891)";365
"1446";1446;5718570;"Agetus typicus Krøyer, 1849";"EXACT";"Agetus typicus Krøyer, 1849";150
"1447";1447;4326622;"Apocyclops borneoensis Lindberg, 1954";"EXACT";"Apocyclops borneoensis Lindberg, 1954";1
"1448";1448;2116805;"Apocyclops panamensis (Marsh, 1913)";"EXACT";"Apocyclops panamensis (Marsh, 1913)";61
"1449";1449;2116763;"Bryocyclops anninae (Menzel, 1926)";"EXACT";"Bryocyclops anninae (Menzel, 1926)";1
"1450";1450;2116762;"Bryocyclops muscicola (Menzel, 1926)";"EXACT";"Bryocyclops muscicola (Menzel, 1926)";5
"1451";1451;2110709;"Corycaeus clausi Dahl F., 1894";"EXACT";"Corycaeus clausi Dahl F., 1894";245
"1452";1452;4322512;"Critomolgus actiniae (Della Valle, 1880)";"EXACT";"Critomolgus actiniae (Della Valle, 1880)";15
"1453";1453;8555865;"Cyclopinella multispinosa (Jaume & Boxshall, 1996)";"EXACT";"Cyclopinella multispinosa (Jaume & Boxshall, 1996)";4
"1454";1454;2116689;"Dioithona oculata (Farran, 1913)";"EXACT";"Dioithona oculata (Farran, 1913)";73
"1455";1455;2110467;"Ergasilus briani Markevich, 1933";"EXACT";"Ergasilus briani Markevich, 1933";15
"1456";1456;2110481;"Ergasilus gibbus Nordmann, 1832";"EXACT";"Ergasilus gibbus Nordmann, 1832";6
"1457";1457;2116924;"Euryte longicauda longicauda";"EXACT";"Euryte longicauda longicauda";36
"1458";1458;2116730;"Haplostomides hawaiiensis Ooishi, 1994";"EXACT";"Haplostomides hawaiiensis Ooishi, 1994";5
"1459";1459;2110505;"Herrmannella duggani Holmes & Minchin, 1991";"EXACT";"Herrmannella duggani Holmes & Minchin, 1991";4
"1460";1460;2117035;"Lernaea cyprinacea Linnaeus, 1758";"EXACT";"Lernaea cyprinacea Linnaeus, 1758";104
"1461";1461;2116686;"Limnoithona sinensis (Burckhardt, 1913)";"EXACT";"Limnoithona sinensis (Burckhardt, 1913)";18
"1462";1462;2116687;"Limnoithona tetraspina L.i.Zhang, 1976";"EXACT";"Limnoithona tetraspina L.i.Zhang, 1976";15
"1463";1463;2116978;"Mesocyclops aspericornis (Daday, 1906)";"EXACT";"Mesocyclops aspericornis (Daday, 1906)";189
"1464";1464;2116984;"Mesocyclops ogunnus Onabamiro, 1957";"EXACT";"Mesocyclops ogunnus Onabamiro, 1957";21
"1465";1465;2116960;"Mesocyclops pehpeiensis Hu, 1943";"EXACT";"Mesocyclops pehpeiensis Hu, 1943";104
"1466";1466;4327406;"Mesocyclops ruttneri Kiefer, 1981";"EXACT";"Mesocyclops ruttneri Kiefer, 1981";29
"1467";1467;2116979;"Mesocyclops thermocyclopoides Harada, 1931";"EXACT";"Mesocyclops thermocyclopoides Harada, 1931";93
"1468";1468;4324852;"Myicola ostreae Hoshina & Sugiura, 1953";"EXACT";"Myicola ostreae Hoshina & Sugiura, 1953";7
"1469";1469;2110811;"Mytilicola intestinalis Steuer, 1902";"EXACT";"Mytilicola intestinalis Steuer, 1902";99
"1470";1470;2110813;"Mytilicola orientalis Mori, 1935";"EXACT";"Mytilicola orientalis Mori, 1935";99
"1471";1471;2110451;"Neoergasilus japonicus (Harada, 1930)";"EXACT";"Neoergasilus japonicus (Harada, 1930)";47
"1472";1472;4324118;"Nothobomolochus fradei Marquès, 1965";"EXACT";"Nothobomolochus fradei Marquès, 1965";1
"1473";1473;7734348;"Nothobomolochus leiognathicola El-Rashidy & Boxshall, 2014";"EXACT";"Nothobomolochus leiognathicola El-Rashidy & Boxshall, 2014";2
"1474";1474;6466453;"Nothobomolochus neomediterraneus El-Rashidy & Boxshall, 2011";"EXACT";"Nothobomolochus neomediterraneus El-Rashidy & Boxshall, 2011";0
"1475";1475;5166635;"Oithona brevicornis Giesbrecht, 1891";"EXACT";"Oithona brevicornis Giesbrecht, 1891";1352
"1476";1476;5166638;"Oithona davisae Ferrari F.D. & Orsi, 1984";"EXACT";"Oithona davisae Ferrari F.D. & Orsi, 1984";676
"1477";1477;5166646;"Oithona plumifera Baird, 1843";"EXACT";"Oithona plumifera Baird, 1843";3500
"1478";1478;5166649;"Oithona setigera (Dana, 1849)";"EXACT";"Oithona setigera (Dana, 1849)";759
"1479";1479;5166639;"Oithona similis Claus, 1866";"EXACT";"Oithona similis Claus, 1866";63805
"1480";1480;5165807;"Oncaea mediterranea (Claus, 1863)";"EXACT";"Oncaea mediterranea (Claus, 1863)";869
"1481";1481;4333169;"Paracyclopina longifurca (Sewell, 1924)";"EXACT";"Paracyclopina longifurca (Sewell, 1924)";1
"1482";1482;5166678;"Paracyclops poppei (Rehberg, 1880)";"EXACT";"Paracyclops poppei (Rehberg, 1880)";134
"1483";1483;2110459;"Paraergasilus longidigitus Yin, 1954";"EXACT";"Paraergasilus longidigitus Yin, 1954";23
"1484";1484;4324251;"Phyllodicola petiti Delamare Deboutteville & Laubier, 1960";"EXACT";"Phyllodicola petiti Delamare Deboutteville & Laubier, 1960";28
"1485";1485;2110604;"Pseudomyicola spinosus (Raffaele & Monticelli, 1885)";"EXACT";"Pseudomyicola spinosus (Raffaele & Monticelli, 1885)";239
"1486";1486;2110423;"Taeniacanthus lagocephali Pearse, 1952";"EXACT";"Taeniacanthus lagocephali Pearse, 1952";18
"1487";1487;2110271;"Teredicola typica Wilson C.B., 1942";"EXACT";"Teredicola typica Wilson C.B., 1942";20
"1488";1488;2117025;"Thermocyclops crassus (Fischer, 1853)";"EXACT";"Thermocyclops crassus (Fischer, 1853)";407
"1489";1489;4322157;"Triconia dentipes (Giesbrecht, 1891)";"EXACT";"Triconia dentipes (Giesbrecht, 1891)";46
"1490";1490;4322163;"Triconia minuta Giesbrecht, 1892";"EXACT";"Triconia minuta Giesbrecht, 1892";257
"1491";1491;4322154;"Triconia rufa (Boxshall & Böttger, 1987)";"EXACT";"Triconia rufa (Boxshall & Böttger, 1987)";10
"1492";1492;4322178;"Triconia umerus (Böttger-Schnack & Boxshall, 1990)";"EXACT";"Triconia umerus (Böttger-Schnack & Boxshall, 1990)";42
"1493";1493;4324572;"Urocorycaeus furcifer (Claus, 1863)";"EXACT";"Urocorycaeus furcifer (Claus, 1863)";125
"1494";1494;4321410;"Archesola typhlops (Sars G.O., 1908)";"EXACT";"Archesola typhlops (Sars G.O., 1908)";8
"1495";1495;2112642;"Cletocamptus deitersi (Richard, 1897)";"EXACT";"Cletocamptus deitersi (Richard, 1897)";61
"1496";1496;2112073;"Darcythompsonia fairliensis (Scott T., 1899)";"EXACT";"Darcythompsonia fairliensis (Scott T., 1899)";6
"1497";1497;4320356;"Delavalia inopinata Scott A., 1902";"EXACT";"Delavalia inopinata Scott A., 1902";1
"1498";1498;4320346;"Delavalia minuta Scott A., 1902";"EXACT";"Delavalia minuta Scott A., 1902";2
"1499";1499;4319616;"Ectinosoma abrau (Krichagin, 1877)";"EXACT";"Ectinosoma abrau (Krichagin, 1877)";9
"1500";1500;2112425;"Elaphoidella bidens bidens";"EXACT";"Elaphoidella bidens bidens";99
"1501";1501;2112436;"Elaphoidella dispersa Chappuis, 1934";"EXACT";"Elaphoidella dispersa Chappuis, 1934";0
"1502";1502;2112429;"Elaphoidella grandidieri (Guerne & Richard, 1893)";"EXACT";"Elaphoidella grandidieri (Guerne & Richard, 1893)";32
"1503";1503;2112141;"Enhydrosoma lacunae Jakubisiak, 1933";"EXACT";"Enhydrosoma lacunae Jakubisiak, 1933";51
"1504";1504;2112133;"Enhydrosoma vicinum Por, 1967";"EXACT";"Enhydrosoma vicinum Por, 1967";0
"1505";1505;2112052;"Euterpina acutifrons (Dana, 1847)";"EXACT";"Euterpina acutifrons (Dana, 1847)";4153
"1506";1506;2111136;"Harpacticella paradoxa (Brehm, 1924)";"EXACT";"Harpacticella paradoxa (Brehm, 1924)";21
"1507";1507;2112881;"Heterolaophonte hamondi Hicks, 1975";"EXACT";"Heterolaophonte hamondi Hicks, 1975";17
"1508";1508;5166135;"Heteropsyllus nunni Coull, 1975";"EXACT";"Heteropsyllus nunni Coull, 1975";16
"1509";1509;2113644;"Idyella pallidula Sars G.O., 1905";"EXACT";"Idyella pallidula Sars G.O., 1905";10
"1510";1510;5166114;"Leptocaris brevicornis (Douwe, 1904)";"EXACT";"Leptocaris brevicornis (Douwe, 1904)";65
"1511";1511;5166108;"Leptocaris minimus (Jakobi, 1954)";"EXACT";"Leptocaris minimus (Jakobi, 1954)";0
"1512";1512;4317185;"Leptomesochra tenuicornis Sars G.O., 1911";"EXACT";"Leptomesochra tenuicornis Sars G.O., 1911";35
"1513";1513;2112168;"Limnocletodes behningi Borutzky, 1926";"EXACT";"Limnocletodes behningi Borutzky, 1926";5
"1514";1514;2111273;"Microsetella rosea (Dana, 1847)";"EXACT";"Microsetella rosea (Dana, 1847)";1894
"1515";1515;4318331;"Moraria sphagnicola Gurney, 1930";"EXACT";"Moraria sphagnicola Gurney, 1930";2
"1516";1516;2111832;"Nitokra hibernica (Brady, 1880)";"EXACT";"Nitokra hibernica (Brady, 1880)";226
"1517";1517;2111808;"Nitokra incerta (Richard, 1893)";"EXACT";"Nitokra incerta (Richard, 1893)";49
"1518";1518;2112855;"Onychocamptus mohammed (Blanchard & Richard, 1891)";"EXACT";"Onychocamptus mohammed (Blanchard & Richard, 1891)";64
"1519";1519;2111969;"Paraleptastacus spinicauda (Scott T. & Scott A., 1895)";"EXACT";"Paraleptastacus spinicauda (Scott T. & Scott A., 1895)";120
"1520";1520;2113311;"Paramphiascella vararensis (Scott T., 1903)";"EXACT";"Paramphiascella vararensis (Scott T., 1903)";77
"1521";1521;2111042;"Phyllognathopus viguieri (Maupas, 1892)";"EXACT";"Phyllognathopus viguieri (Maupas, 1892)";62
"1522";1522;2112269;"Phyllopodopsyllus bradyi (Scott T., 1892)";"EXACT";"Phyllopodopsyllus bradyi (Scott T., 1892)";24
"1523";1523;4321744;"Phyllopodopsyllus setouchiensis Kitazima, 1981";"EXACT";"Phyllopodopsyllus setouchiensis Kitazima, 1981";0
"1524";1524;8200040;"Porcelloides tenuicaudus (Claus, 1860)";"EXACT";"Porcelloides tenuicaudus (Claus, 1860)";10
"1525";1525;2111904;"Proameira simplex (Norman & Scott T., 1905)";"EXACT";"Proameira simplex (Norman & Scott T., 1905)";16
