"";"speciesKey";"scientificName";"matchType";"Orig_name"
"20944";"5386719";"Acmella pilosa R.K.Jansen";"EXACT";"Acmella pilosa R.K.Jansen"
"20945";"5386762";"Acmella pusilla (Hooker & Arn.) R.K.Jansen";"EXACT";"Acmella pusilla (Hooker & Arn.) R.K.Jansen"
"20946";"5386729";"Acmella radicans (Jacquin) R.K.Jansen";"EXACT";"Acmella radicans (Jacquin) R.K.Jansen"
"20947";"5386723";"Acmella repens (Walter) Rich.";"EXACT";"Acmella repens (Walter) Rich."
"20948";"5386748";"Acmella sodiroi (Hieronymus) R.K.Jansen";"EXACT";"Acmella sodiroi (Hieronymus) R.K.Jansen"
"20949";"5386720";"Acmella uliginosa Cass.";"EXACT";"Acmella uliginosa Cass."
"20950";"3092973";"Adenocaulon himalaicum Edgew.";"EXACT";"Adenocaulon himalaicum Edgew."
"20951";"5409387";"Adenophora gmelinii Fisch.";"EXACT";"Adenophora gmelinii Fisch."
"20952";"8603605";"Adenophora pereskiifolia (Fisch. ex Schult.) G.Don";"EXACT";"Adenophora pereskiifolia (Fisch. ex Schult.) G.Don"
"20953";"5409371";"Adenophora stricta Miq.";"EXACT";"Adenophora stricta Miq."
"20954";"5409240";"Adenophora tricuspidata A.DC.";"EXACT";"Adenophora tricuspidata A.DC."
"20955";"3132223";"Adenophyllum cooperi (A.Gray) Strother";"EXACT";"Adenophyllum cooperi (A.Gray) Strother"
"20956";"3094618";"Adenostemma brasilianum Cass.";"EXACT";"Adenostemma brasilianum Cass."
"20957";"3132228";"Adenostemma lavenia (L.) Kuntze";"EXACT";"Adenostemma lavenia (L.) Kuntze"
"20958";"4208710";"Adenostemma mauritianum DC.";"EXACT";"Adenostemma mauritianum DC."
"20959";"3094628";"Adenostemma platyphyllum Cass.";"EXACT";"Adenostemma platyphyllum Cass."
"20960";"3094604";"Adenostemma viscosum J.R.Forst. & G.Forst.";"EXACT";"Adenostemma viscosum J.R.Forst. & G.Forst."
"20961";"3133702";"Adenostyles alliariae Kern.";"EXACT";"Adenostyles alliariae Kern."
"20962";"9608667";"Aetheorrhiza bulbosa (L.) Cass.";"EXACT";"Aetheorrhiza bulbosa (L.) Cass."
"20963";"5400613";"Ageratina adenophora (Spreng.) R.M.King & H.Rob.";"EXACT";"Ageratina adenophora (Spreng.) R.M.King & H.Rob."
"20964";"5400552";"Ageratina altissima (L.) R.M.King & H.Rob.";"EXACT";"Ageratina altissima (L.) R.M.King & H.Rob."
"20965";"5400324";"Ageratina ligustrina (DC.) R.M.King & H.Rob.";"EXACT";"Ageratina ligustrina (DC.) R.M.King & H.Rob."
"20966";"5400790";"Ageratina riparia (Regel) R.M.King & H.Rob.";"EXACT";"Ageratina riparia (Regel) R.M.King & H.Rob."
"20967";"6302931";"Ageratum altissima (L.) R.M.King & H.Rob.";"EXACT";"Ageratum altissima (L.) R.M.King & H.Rob."
"20968";"5401673";"Ageratum conyzoides L.";"EXACT";"Ageratum conyzoides L."
"20969";"5401760";"Ageratum houstonianum Mill.";"EXACT";"Ageratum houstonianum Mill."
"20970";"3092928";"Agoseris aurantiaca (Hook.) Greene";"EXACT";"Agoseris aurantiaca (Hook.) Greene"
"20971";"3117992";"Aldama dentata La Llave";"EXACT";"Aldama dentata La Llave"
"20972";"7579235";"Aldama tuberosa (Griseb.) E.E.Schill. & Panero";"EXACT";"Aldama tuberosa (Griseb.) E.E.Schill. & Panero"
"20973";"3122166";"Amberboa amberboi (L.) Tzvelev";"EXACT";"Amberboa amberboi (L.) Tzvelev"
"20974";"3122190";"Amberboa moschata (L.) DC.";"EXACT";"Amberboa moschata (L.) DC."
"20975";"3094351";"Amblyolepis setigera DC.";"EXACT";"Amblyolepis setigera DC."
"20976";"3140179";"Amblyopappus pusillus Hook. & Arn.";"EXACT";"Amblyopappus pusillus Hook. & Arn."
"20977";"3110626";"Ambrosia acanthicarpa Hook.";"EXACT";"Ambrosia acanthicarpa Hook."
"20978";"8424273";"Ambrosia arborescens Mill.";"EXACT";"Ambrosia arborescens Mill."
"20979";"8002952";"Ambrosia artemisiifolia L.";"EXACT";"Ambrosia artemisiifolia L."
"20980";"8002952";"Ambrosia artemisiifolia var. elatior (L.) Descourt.";"EXACT";"Ambrosia artemisiifolia var. elatior (L.) Descourt."
"20981";"3110685";"Ambrosia bidentata Michx.";"EXACT";"Ambrosia bidentata Michx."
"20982";"3110654";"Ambrosia confertiflora DC.";"EXACT";"Ambrosia confertiflora DC."
"20983";"3110651";"Ambrosia grayi (A.Nelson) Shinners";"EXACT";"Ambrosia grayi (A.Nelson) Shinners"
"20984";"3110680";"Ambrosia hispida Pursh";"EXACT";"Ambrosia hispida Pursh"
"20985";"7499720";"Ambrosia maritima L.";"EXACT";"Ambrosia maritima L."
"20986";"7985259";"Ambrosia peruviana Willd.";"EXACT";"Ambrosia peruviana Willd."
"20987";"3110593";"Ambrosia polystachya DC.";"EXACT";"Ambrosia polystachya DC."
"20988";"3110686";"Ambrosia psilostachya DC.";"EXACT";"Ambrosia psilostachya DC."
"20989";"3110580";"Ambrosia tenuifolia Spreng.";"EXACT";"Ambrosia tenuifolia Spreng."
"20990";"3110615";"Ambrosia tomentosa Nutt.";"EXACT";"Ambrosia tomentosa Nutt."
"20991";"3110588";"Ambrosia trifida L.";"EXACT";"Ambrosia trifida L."
"20992";"3133446";"Ammobium alatum R.Br.";"EXACT";"Ammobium alatum R.Br."
"20993";"3104916";"Ampelaster carolinianus (Walter) G.L.Nesom";"EXACT";"Ampelaster carolinianus (Walter) G.L.Nesom"
"20994";"3110041";"Amphiachyris dracunculoides (DC.) Nutt.";"EXACT";"Amphiachyris dracunculoides (DC.) Nutt."
"20995";"7611271";"Anacyclus australis Sieber";"EXACT";"Anacyclus australis Sieber"
"20996";"3148589";"Anacyclus clavatus Pers.";"EXACT";"Anacyclus clavatus Pers."
"20997";"3148559";"Anacyclus homogamos (Maire) Humphries";"EXACT";"Anacyclus homogamos (Maire) Humphries"
"20998";"3148584";"Anacyclus monanthos Thell.";"EXACT";"Anacyclus monanthos Thell."
"20999";"3148584";"Anacyclus monanthos subsp. cyrtolepidioides (Pomel) Humphries";"EXACT";"Anacyclus monanthos subsp. cyrtolepidioides (Pomel) Humphries"
"21000";"3148578";"Anacyclus pyrethrum (L.) Link";"EXACT";"Anacyclus pyrethrum (L.) Link"
"21001";"3148560";"Anacyclus radiatus Loisel.";"EXACT";"Anacyclus radiatus Loisel."
"21002";"3148548";"Anacyclus valentinus L.";"EXACT";"Anacyclus valentinus L."
"21003";"3096972";"Anaphalioides bellidioides (G.Forst.) D.Glenny";"EXACT";"Anaphalioides bellidioides (G.Forst.) D.Glenny"
"21004";"4933534";"Anaphalis contorta Hook.f.";"EXACT";"Anaphalis contorta Hook.f."
"21005";"4926336";"Anaphalis margaritacea (L.) Benth. & Hook.f.";"EXACT";"Anaphalis margaritacea (L.) Benth. & Hook.f."
"21006";"3136929";"Anaphalis triplinervis Sims ex C.B.Clarke";"EXACT";"Anaphalis triplinervis Sims ex C.B.Clarke"
"21007";"3105508";"Andryala integrifolia L.";"EXACT";"Andryala integrifolia L."
"21008";"3105524";"Andryala laxiflora DC.";"EXACT";"Andryala laxiflora DC."
"21009";"8099395";"Andryala tenuifolia Ten.";"EXACT";"Andryala tenuifolia Ten."
"21010";"3130715";"Anisocarpus madioides Nutt.";"EXACT";"Anisocarpus madioides Nutt."
"21011";"5385541";"Antennaria howellii Greene";"EXACT";"Antennaria howellii Greene"
"21012";"5385499";"Antennaria rosea Greene";"EXACT";"Antennaria rosea Greene"
"21013";"5385499";"Antennaria rosea subsp. pulvinata (Greene) R.J.Bayer";"EXACT";"Antennaria rosea subsp. pulvinata (Greene) R.J.Bayer"
"21014";"8138215";"×Anthemimatricaria maleolens P.Fourn.";"EXACT";"×Anthemimatricaria maleolens P.Fourn."
"21015";"3122590";"Anthemis alpestris (Hoffmanns. & Link) R.Fernandes";"EXACT";"Anthemis alpestris (Hoffmanns. & Link) R.Fernandes"
"21016";"3102781";"Anthemis arvensis L.";"EXACT";"Anthemis arvensis L."
"21017";"3122554";"Anthemis candidissima Willd. ex Spreng.";"EXACT";"Anthemis candidissima Willd. ex Spreng."
"21018";"3122494";"Anthemis chia L.";"EXACT";"Anthemis chia L."
"21019";"8035698";"Anthemis cotula L.";"EXACT";"Anthemis cotula L."
"21020";"7839493";"Anthemis cretica L.";"EXACT";"Anthemis cretica L."
"21021";"3122565";"Anthemis cupaniana Tod. ex Nyman";"EXACT";"Anthemis cupaniana Tod. ex Nyman"
"21022";"3122639";"Anthemis hyalina DC.";"EXACT";"Anthemis hyalina DC."
"21023";"3122765";"Anthemis muricata Guss.";"EXACT";"Anthemis muricata Guss."
"21024";"7389428";"Anthemis punctata Vahl";"EXACT";"Anthemis punctata Vahl"
"21025";"3102823";"Anthemis ruthenica M.Bieb.";"EXACT";"Anthemis ruthenica M.Bieb."
"21026";"3122531";"Anthemis secundiramea Biv.";"EXACT";"Anthemis secundiramea Biv."
"21027";"8882615";"Anthemis tinctoria Forssk.";"EXACT";"Anthemis tinctoria Forssk."
"21028";"7691448";"Anthemis tomentosa L.";"EXACT";"Anthemis tomentosa L."
"21029";"7581462";"Aphanostephus skirrobasis Trel. ex Coville etBranner";"EXACT";"Aphanostephus skirrobasis Trel. ex Coville etBranner"
"21030";"3094355";"Aposeris foetida Less.";"EXACT";"Aposeris foetida Less."
"21031";"9265410";"Apowollastonia spilanthoides (F.Müll.) Orchard";"EXACT";"Apowollastonia spilanthoides (F.Müll.) Orchard"
"21032";"3095283";"Arctanthemum arcticum (L.) Tzvelev";"EXACT";"Arctanthemum arcticum (L.) Tzvelev"
"21033";"3095288";"Arctanthemum integrifolium (Richards.) Tzvelev";"EXACT";"Arctanthemum integrifolium (Richards.) Tzvelev"
"21034";"5393100";"Arctium ambiguum Nyman";"EXACT";"Arctium ambiguum Nyman"
"21035";"8418228";"Arctium cimbricum (E.Krause) Hayek";"EXACT";"Arctium cimbricum (E.Krause) Hayek"
"21036";"7353729";"Arctium lappa L.";"EXACT";"Arctium lappa L."
"21037";"10230065";"Arctium lappa x minus";"EXACT";"Arctium lappa x minus"
"21038";"5393103";"Arctium minus Bernh.";"EXACT";"Arctium minus Bernh."
"21039";"5393120";"Arctium mixtum Nyman";"EXACT";"Arctium mixtum Nyman"
"21040";"8206548";"Arctium neumannii Rouy";"EXACT";"Arctium neumannii Rouy"
"21041";"9378826";"Arctium nothum (Ruhm.) E.Hallier";"EXACT";"Arctium nothum (Ruhm.) E.Hallier"
"21042";"8397675";"Arctium palladinii (Marcow.) Grossh.";"EXACT";"Arctium palladinii (Marcow.) Grossh."
"21043";"5393080";"Arctium tomentosum Mill.";"EXACT";"Arctium tomentosum Mill."
"21044";"3114986";"Arctotheca calendula (L.) Levyns";"EXACT";"Arctotheca calendula (L.) Levyns"
"21045";"3114968";"Arctotheca populifolia (Berg.) Norlindh";"EXACT";"Arctotheca populifolia (Berg.) Norlindh"
"21046";"3114978";"Arctotheca prostrata (Salisb.) Britten";"EXACT";"Arctotheca prostrata (Salisb.) Britten"
"21047";"7631258";"Arctotis acaulis L.";"EXACT";"Arctotis acaulis L."
"21048";"7764662";"Arctotis arctotoides O.Hoffm.";"EXACT";"Arctotis arctotoides O.Hoffm."
"21049";"5406147";"Arctotis fastuosa Jacq.";"EXACT";"Arctotis fastuosa Jacq."
"21050";"7722783";"Arctotis hirsuta Beauverd";"EXACT";"Arctotis hirsuta Beauverd"
"21051";"5406187";"Arctotis ×hybrida";"EXACT";"Arctotis ×hybrida"
"21052";"5406226";"Arctotis stoechadifolia P.J.Bergius";"EXACT";"Arctotis stoechadifolia P.J.Bergius"
"21053";"5406166";"Arctotis venusta Norl.";"EXACT";"Arctotis venusta Norl."
"21054";"3141515";"Argentipallium dealbatum (Labill.) Paul G.Wilson";"EXACT";"Argentipallium dealbatum (Labill.) Paul G.Wilson"
"21055";"8332440";"Argyranthemum foeniculaceum (Willd.) Webb ex Sch.Bip.";"EXACT";"Argyranthemum foeniculaceum (Willd.) Webb ex Sch.Bip."
"21056";"3104482";"Argyranthemum foeniculum (Willd.) Sch.Bip.";"EXACT";"Argyranthemum foeniculum (Willd.) Sch.Bip."
"21057";"3104491";"Argyranthemum frutescens Sch.Bip.";"EXACT";"Argyranthemum frutescens Sch.Bip."
"21058";"3104491";"Argyranthemum frutescens subsp. foeniculaceum (Pit.) Humphries";"EXACT";"Argyranthemum frutescens subsp. foeniculaceum (Pit.) Humphries"
"21059";"8303003";"Argyranthemum pinnatifidum Webb";"EXACT";"Argyranthemum pinnatifidum Webb"
"21060";"8138466";"Arnica angustifolia Vahl";"EXACT";"Arnica angustifolia Vahl"
"21061";"5405938";"Arnica chamissonis Less.";"EXACT";"Arnica chamissonis Less."
"21062";"5405898";"Arnica mollis Hook.";"EXACT";"Arnica mollis Hook."
"21063";"5405969";"Arnica sachalinensis A.Gray";"EXACT";"Arnica sachalinensis A.Gray"
"21064";"3087403";"Arnoseris minima (L.) Schweigg. & Korte";"EXACT";"Arnoseris minima (L.) Schweigg. & Korte"
"21065";"8042568";"Artemisia abrotanum L.";"EXACT";"Artemisia abrotanum L."
"21066";"3121319";"Artemisia absinthium L.";"EXACT";"Artemisia absinthium L."
"21067";"3121213";"Artemisia afra Jacq. ex Willd.";"EXACT";"Artemisia afra Jacq. ex Willd."
"21068";"3121088";"Artemisia alba Turra";"EXACT";"Artemisia alba Turra"
"21069";"7686053";"Artemisia alpina Sch.Bip. ex Willk.";"EXACT";"Artemisia alpina Sch.Bip. ex Willk."
"21070";"7692274";"Artemisia anethifolia Weber ex Stechm.";"EXACT";"Artemisia anethifolia Weber ex Stechm."
"21071";"8373355";"Artemisia annua L.";"EXACT";"Artemisia annua L."
"21072";"3120677";"Artemisia arborescens L.";"EXACT";"Artemisia arborescens L."
"21073";"3120648";"Artemisia argyi H.Lév. & Vaniot";"EXACT";"Artemisia argyi H.Lév. & Vaniot"
"21074";"3121668";"Artemisia austriaca Jacq.";"EXACT";"Artemisia austriaca Jacq."
"21075";"3121226";"Artemisia biennis Willd.";"EXACT";"Artemisia biennis Willd."
"21076";"3121461";"Artemisia campestris L.";"EXACT";"Artemisia campestris L."
"21077";"3121461";"Artemisia campestris subsp. campestris";"EXACT";"Artemisia campestris subsp. campestris"
"21078";"3121461";"Artemisia campestris subsp. caudata (Michx.) H.M.Hall & Clem.";"EXACT";"Artemisia campestris subsp. caudata (Michx.) H.M.Hall & Clem."
"21079";"3121461";"Artemisia campestris subsp. maritima (DC.) Arcang.";"EXACT";"Artemisia campestris subsp. maritima (DC.) Arcang."
"21080";"3121461";"Artemisia campestris subsp. variabilis (Ten.) Greuter";"EXACT";"Artemisia campestris subsp. variabilis (Ten.) Greuter"
"21081";"3120722";"Artemisia capillaris Thunb.";"EXACT";"Artemisia capillaris Thunb."
"21082";"3120926";"Artemisia carruthii Wood ex Carruth.";"EXACT";"Artemisia carruthii Wood ex Carruth."
"21083";"8341657";"Artemisia carvifolia Buch-Ham. ex Roxb.";"EXACT";"Artemisia carvifolia Buch-Ham. ex Roxb."
"21084";"3120773";"Artemisia desertorum Spreng.";"EXACT";"Artemisia desertorum Spreng."
"21085";"3121695";"Artemisia douglasiana Besser";"EXACT";"Artemisia douglasiana Besser"
"21086";"3121581";"Artemisia dracunculus L.";"EXACT";"Artemisia dracunculus L."
"21087";"7379843";"Artemisia dubia Wall. ex Bess.";"EXACT";"Artemisia dubia Wall. ex Bess."
"21088";"3121526";"Artemisia dubia var. asiatica Pamp.";"EXACT";"Artemisia dubia var. asiatica Pamp."
"21089";"3120820";"Artemisia filifolia Torr.";"EXACT";"Artemisia filifolia Torr."
"21090";"3121436";"Artemisia frigida Willd.";"EXACT";"Artemisia frigida Willd."
"21091";"7774067";"Artemisia glauca Pall. ex Willd.";"EXACT";"Artemisia glauca Pall. ex Willd."
"21092";"3121593";"Artemisia gmelinii Stechm.";"EXACT";"Artemisia gmelinii Stechm."
"21093";"8248377";"Artemisia integrifolia L.";"EXACT";"Artemisia integrifolia L."
"21094";"3120801";"Artemisia jacutica Drobow";"EXACT";"Artemisia jacutica Drobow"
"21095";"3120837";"Artemisia latifolia Ledeb.";"EXACT";"Artemisia latifolia Ledeb."
"21096";"3120828";"Artemisia lavandulifolia DC.";"EXACT";"Artemisia lavandulifolia DC."
"21097";"3120950";"Artemisia ludoviciana Nutt.";"EXACT";"Artemisia ludoviciana Nutt."
"21098";"3120950";"Artemisia ludoviciana subsp. albula (Wooton) D.D.Keck";"EXACT";"Artemisia ludoviciana subsp. albula (Wooton) D.D.Keck"
"21099";"3120950";"Artemisia ludoviciana subsp. mexicana (Willd. ex Spreng.) D.D.Keck";"EXACT";"Artemisia ludoviciana subsp. mexicana (Willd. ex Spreng.) D.D.Keck"
"21100";"7754304";"Artemisia maritima Kitag., 1939";"EXACT";"Artemisia maritima Kitag., 1939"
"21101";"7438210";"Artemisia mexicana Willd.";"EXACT";"Artemisia mexicana Willd."
"21102";"7780342";"Artemisia mongolica (Fischer ex Bess.) Nakai";"EXACT";"Artemisia mongolica (Fischer ex Bess.) Nakai"
"21103";"3121634";"Artemisia monosperma Delile";"EXACT";"Artemisia monosperma Delile"
"21104";"8195160";"Artemisia pontica L.";"EXACT";"Artemisia pontica L."
"21105";"3121258";"Artemisia princeps Pamp.";"EXACT";"Artemisia princeps Pamp."
"21106";"3121458";"Artemisia pubescens Ledeb.";"EXACT";"Artemisia pubescens Ledeb."
"21107";"3121474";"Artemisia rubripes Nakai";"EXACT";"Artemisia rubripes Nakai"
"21108";"3120713";"Artemisia scoparia Waldst. & Kit.";"EXACT";"Artemisia scoparia Waldst. & Kit."
"21109";"3120791";"Artemisia selengensis Turcz. ex Bess.";"EXACT";"Artemisia selengensis Turcz. ex Bess."
"21110";"3121562";"Artemisia sieversiana Ehrh. ex Willd.";"EXACT";"Artemisia sieversiana Ehrh. ex Willd."
"21111";"3121370";"Artemisia siversiana Ehrh. ex Willd.";"EXACT";"Artemisia siversiana Ehrh. ex Willd."
"21112";"3121391";"Artemisia stelleriana Bess.";"EXACT";"Artemisia stelleriana Bess."
"21113";"3121167";"Artemisia stolonifera (Maxim.) V.L.Komarov";"EXACT";"Artemisia stolonifera (Maxim.) V.L.Komarov"
"21114";"3120887";"Artemisia sylvatica Maxim.";"EXACT";"Artemisia sylvatica Maxim."
"21115";"7404423";"Artemisia tanacetifolia L.";"EXACT";"Artemisia tanacetifolia L."
"21116";"3121623";"Artemisia thuscula Cav.";"EXACT";"Artemisia thuscula Cav."
"21117";"9396703";"Artemisia tridentata (Nutt.) W.A.Weber";"EXACT";"Artemisia tridentata (Nutt.) W.A.Weber"
"21118";"3120864";"Artemisia umbelliformis Lam.";"EXACT";"Artemisia umbelliformis Lam."
"21119";"8419329";"Artemisia umbrosa Verl., 1875";"EXACT";"Artemisia umbrosa Verl., 1875"
"21120";"3120790";"Artemisia verlotiorum Lamotte";"EXACT";"Artemisia verlotiorum Lamotte"
"21121";"4224520";"Artemisia verlotorum Lamotte";"EXACT";"Artemisia verlotorum Lamotte"
"21122";"8375316";"Artemisia vestita Wall. ex Bess.";"EXACT";"Artemisia vestita Wall. ex Bess."
"21123";"3121282";"Artemisia viridissima Pamp.";"EXACT";"Artemisia viridissima Pamp."
"21124";"3120946";"Artemisia vulgaris L.";"EXACT";"Artemisia vulgaris L."
"21125";"3120946";"Artemisia vulgaris subsp. selengensis Turcz. ex Besser";"EXACT";"Artemisia vulgaris subsp. selengensis Turcz. ex Besser"
"21126";"3120946";"Artemisia vulgaris var. vulgaris";"EXACT";"Artemisia vulgaris var. vulgaris"
"21127";"3121656";"Artemisia wurzellii C.M.James & Stace";"EXACT";"Artemisia wurzellii C.M.James & Stace"
"21128";"6299010";"Askellia pygmaea (Ledeb.) Sennikov";"EXACT";"Askellia pygmaea (Ledeb.) Sennikov"
"21129";"5387639";"Aster ageratoides Turcz.";"EXACT";"Aster ageratoides Turcz."
"21130";"5387396";"Aster alpinus L.";"EXACT";"Aster alpinus L."
"21131";"8133114";"Aster amellus L.";"EXACT";"Aster amellus L."
"21132";"5387517";"Aster brachytrichus Franch.";"EXACT";"Aster brachytrichus Franch."
"21133";"7693018";"Aster divaricatus Nutt.";"EXACT";"Aster divaricatus Nutt."
"21134";"7712771";"Aster dumosus Hoffm.";"EXACT";"Aster dumosus Hoffm."
"21135";"9038611";"Aster ericoides Lam.";"EXACT";"Aster ericoides Lam."
"21136";"5387444";"Aster farreri W.W.Sm. & Jeffrey";"EXACT";"Aster farreri W.W.Sm. & Jeffrey"
"21137";"5693927";"Aster frikartii Silva Tarouca & C.K.Schneid.";"EXACT";"Aster frikartii Silva Tarouca & C.K.Schneid."
"21138";"8390976";"Aster iinumae Kitam. ex Hara, 1952";"EXACT";"Aster iinumae Kitam. ex Hara, 1952"
"21139";"5386134";"Aster indicus L.";"EXACT";"Aster indicus L."
"21140";"5387457";"Aster koraiensis Nakai";"EXACT";"Aster koraiensis Nakai"
"21141";"8421156";"Aster laevis var. concinnus (Menezes) Christenson";"EXACT";"Aster laevis var. concinnus (Menezes) Christenson"
"21142";"8180503";"Aster linosyris Rouy";"EXACT";"Aster linosyris Rouy"
"21143";"8068266";"Aster puniceus Elliott";"EXACT";"Aster puniceus Elliott"
"21144";"7686253";"Aster salignus L.";"EXACT";"Aster salignus L."
"21145";"8772140";"Aster sibiricus Lam.";"EXACT";"Aster sibiricus Lam."
"21146";"5406509";"Aster squamatus Hieron.";"EXACT";"Aster squamatus Hieron."
"21147";"7751501";"Aster tataricus L.f.";"EXACT";"Aster tataricus L.f."
"21148";"7615857";"Aster versicolor hort. ex Steud.";"EXACT";"Aster versicolor hort. ex Steud."
"21149";"5393689";"Asteriscus aquaticus Less.";"EXACT";"Asteriscus aquaticus Less."
"21150";"5393680";"Asteriscus sericeus DC.";"EXACT";"Asteriscus sericeus DC."
"21151";"3119963";"Astranthium integrifolium Nutt.";"EXACT";"Astranthium integrifolium Nutt."
"21152";"3114343";"Athanasia trifurcata L.";"EXACT";"Athanasia trifurcata L."
"21153";"5404131";"Aucklandia costus Falc.";"EXACT";"Aucklandia costus Falc."
"21154";"5831200";"Austroeupatorium inulaefolium (Kunth) R.M.King & H.Rob., 1970";"EXACT";"Austroeupatorium inulaefolium (Kunth) R.M.King & H.Rob., 1970"
"21155";"3142427";"Austroeupatorium inulifolium (Kunth) R.M.King & H.Rob.";"EXACT";"Austroeupatorium inulifolium (Kunth) R.M.King & H.Rob."
"21156";"3142644";"Ayapana triplinervis (Vahl) R.M.King & H.Rob.";"EXACT";"Ayapana triplinervis (Vahl) R.M.King & H.Rob."
"21157";"3129663";"Baccharis halimifolia L.";"EXACT";"Baccharis halimifolia L."
"21158";"7418178";"Baccharis heterophylla Kunth";"EXACT";"Baccharis heterophylla Kunth"
"21159";"3129619";"Baccharis nervosa DC.";"EXACT";"Baccharis nervosa DC."
"21160";"3129497";"Baccharis pilularis DC.";"EXACT";"Baccharis pilularis DC."
"21161";"8257122";"Baccharis pingraea DC.";"EXACT";"Baccharis pingraea DC."
"21162";"3129634";"Baccharis salicina Torr. & A.Gray";"EXACT";"Baccharis salicina Torr. & A.Gray"
"21163";"3129456";"Baccharis wrightii A.Gray";"EXACT";"Baccharis wrightii A.Gray"
"21164";"3087253";"Baccharoides anthelmintica Moench";"EXACT";"Baccharoides anthelmintica Moench"
"21165";"3095499";"Bahia ambrosioides Lag.";"EXACT";"Bahia ambrosioides Lag."
"21166";"3141365";"Baltimora recta L.";"EXACT";"Baltimora recta L."
"21167";"4243007";"Bartlettina sordida (Less.) R.M.King & H.Rob.";"EXACT";"Bartlettina sordida (Less.) R.M.King & H.Rob."
"21168";"4251552";"Bellidiastrum michelii Cass.";"EXACT";"Bellidiastrum michelii Cass."
"21169";"3117441";"Bellis annua L.";"EXACT";"Bellis annua L."
"21170";"3117424";"Bellis perennis L.";"EXACT";"Bellis perennis L."
"21171";"7810109";"Bellis sylvestris Cyr.";"EXACT";"Bellis sylvestris Cyr."
"21172";"3115189";"Berkheya heterophylla O.Hoffm.";"EXACT";"Berkheya heterophylla O.Hoffm."
"21173";"8337462";"Berkheya rigida (Thunb.) Bolus & Wolley-Dod ex Levyns";"EXACT";"Berkheya rigida (Thunb.) Bolus & Wolley-Dod ex Levyns"
"21174";"3148290";"Berlandiera lyrata Benth.";"EXACT";"Berlandiera lyrata Benth."
"21175";"5391861";"Bidens alba DC.";"EXACT";"Bidens alba DC."
"21176";"5391861";"Bidens alba var. radiata (Sch.Bip.) R.E.Ballard";"EXACT";"Bidens alba var. radiata (Sch.Bip.) R.E.Ballard"
"21177";"5391707";"Bidens amplissima Greene";"EXACT";"Bidens amplissima Greene"
"21178";"5391901";"Bidens aristosa Britton";"EXACT";"Bidens aristosa Britton"
"21179";"5391802";"Bidens aurea Sherff";"EXACT";"Bidens aurea Sherff"
"21180";"7473539";"Bidens beckii Torr.";"EXACT";"Bidens beckii Torr."
"21181";"5389402";"Bidens bipinnata L.";"EXACT";"Bidens bipinnata L."
"21182";"5392065";"Bidens biternata (Lour.) Merr. & Sherff";"EXACT";"Bidens biternata (Lour.) Merr. & Sherff"
"21183";"5392125";"Bidens campylotheca Sch.Bip.";"EXACT";"Bidens campylotheca Sch.Bip."
"21184";"5391710";"Bidens cernua L.";"EXACT";"Bidens cernua L."
"21185";"5392083";"Bidens connata Muhl. ex Willd.";"EXACT";"Bidens connata Muhl. ex Willd."
"21186";"5391763";"Bidens cynapiifolia Kunth";"EXACT";"Bidens cynapiifolia Kunth"
"21187";"5391837";"Bidens discoidea Britton";"EXACT";"Bidens discoidea Britton"
"21188";"7384809";"Bidens ferulifolia Hemsl.";"EXACT";"Bidens ferulifolia Hemsl."
"21189";"7590117";"Bidens formosa Kuntze";"EXACT";"Bidens formosa Kuntze"
"21190";"5392174";"Bidens frondosa L.";"EXACT";"Bidens frondosa L."
"21191";"5391782";"Bidens gardneri Baker";"EXACT";"Bidens gardneri Baker"
"21192";"5391813";"Bidens laevis Britton, Stern & Poggenb.";"EXACT";"Bidens laevis Britton, Stern & Poggenb."
"21193";"5392158";"Bidens lantanoides A.Gray";"EXACT";"Bidens lantanoides A.Gray"
"21194";"8329572";"Bidens madiotii H.J.Coste ex P.Fourn.";"EXACT";"Bidens madiotii H.J.Coste ex P.Fourn."
"21195";"5391777";"Bidens parviflora Willd.";"EXACT";"Bidens parviflora Willd."
"21196";"5391845";"Bidens pilosa L.";"EXACT";"Bidens pilosa L."
"21197";"5391845";"Bidens pilosa var. pilosa";"EXACT";"Bidens pilosa var. pilosa"
"21198";"5391845";"Bidens pilosa var. radiata Thuill.";"EXACT";"Bidens pilosa var. radiata Thuill."
"21199";"5391959";"Bidens polycephala Sch.Bip.";"EXACT";"Bidens polycephala Sch.Bip."
"21200";"5391933";"Bidens polylepis S.F.Blake";"EXACT";"Bidens polylepis S.F.Blake"
"21201";"5391766";"Bidens pseudocosmos Sherff";"EXACT";"Bidens pseudocosmos Sherff"
"21202";"5392145";"Bidens radiata Thuill.";"EXACT";"Bidens radiata Thuill."
"21203";"5391812";"Bidens reptans G.Don";"EXACT";"Bidens reptans G.Don"
"21204";"5391827";"Bidens schimperi Sch.Bip. ex Walp.";"EXACT";"Bidens schimperi Sch.Bip. ex Walp."
"21205";"5391882";"Bidens subalternans DC.";"EXACT";"Bidens subalternans DC."
"21206";"5392168";"Bidens tenuisecta A.Gray";"EXACT";"Bidens tenuisecta A.Gray"
"21207";"5392088";"Bidens trichosperma Britton";"EXACT";"Bidens trichosperma Britton"
"21208";"5391862";"Bidens tripartita L.";"EXACT";"Bidens tripartita L."
